"","V1","V2","V3","V4","V5"
"7272",29808.74,0.3,0.3,829.78,2074.47
"7273",25213.11,0.41,0.4,629.69,1993.74
"7274",26997.98,0.37,0.36,706.96,2026.35
"7275",28220.5,0.34,0.33,761.25,2048.76
"7276",29707.58,0.3,0.3,825.29,2072.75
"7277",25838.88,0.4,0.39,655.48,2004.15
"7278",27621.55,0.35,0.35,732.65,2035.91
"7279",29631.21,0.31,0.3,821.9,2071.44
"7280",31072.32,0.27,0.27,883.9,2093.47
"7281",25261.5,0.41,0.4,631.84,1994.71
"7282",26812.42,0.37,0.36,698.72,2022.86
"7283",27981.27,0.34,0.34,750.63,2044.45
"7284",29251.23,0.32,0.31,805.02,2064.91
"7285",26732.91,0.37,0.37,695.19,2021.36
"7286",28291.8,0.34,0.33,762.42,2048.04
"7287",30603.05,0.28,0.28,865.06,2087.77
"7288",31822.31,0.26,0.25,917.2,2105.54
"7289",26128.61,0.39,0.38,668.35,2009.79
"7290",27883.97,0.35,0.34,744.3,2040.69
"7291",29070.74,0.32,0.31,797.01,2061.78
"7292",30534.84,0.29,0.28,860.03,2084.64
"7293",27411.27,0.36,0.35,723.31,2032.04
"7294",29152.31,0.32,0.31,798.63,2061.2
"7295",31447.6,0.26,0.26,900.56,2099.55
"7296",32837.77,0.23,0.23,960.3,2119.44
"7297",17101.52,0.6,0.59,273.46,1801.32
"7298",17587.09,0.59,0.58,293.03,1813.48
"7299",17210.48,0.6,0.59,276.3,1802.53
"7300",17666.68,0.59,0.58,294.56,1813.77
"7301",17101.52,0.6,0.59,271.47,1799.32
"7302",17587.09,0.59,0.58,291.03,1811.48
"7303",17218.07,0.6,0.59,274.64,1800.75
"7304",17672.24,0.59,0.58,292.81,1811.93
"7305",17679.59,0.59,0.58,297.14,1816.14
"7306",18239.33,0.57,0.57,319.99,1829.91
"7307",17806.96,0.58,0.58,300.79,1817.77
"7308",18333.53,0.57,0.57,322.18,1830.51
"7309",17684.71,0.59,0.58,295.36,1814.28
"7310",18245.12,0.57,0.57,318.25,1828.07
"7311",17807.38,0.58,0.58,298.81,1815.78
"7312",18333.54,0.57,0.57,320.18,1828.52
"7313",17111.78,0.6,0.59,271.92,1799.62
"7314",17597.84,0.59,0.58,291.51,1811.79
"7315",17225.34,0.6,0.59,274.96,1800.97
"7316",17681.4,0.59,0.58,293.22,1812.19
"7317",17113.05,0.6,0.59,269.98,1797.66
"7318",17599.17,0.59,0.58,289.57,1809.83
"7319",17245.46,0.6,0.59,273.86,1799.56
"7320",17697.81,0.59,0.58,291.95,1810.66
"7321",17681.68,0.59,0.58,295.23,1814.2
"7322",18241.32,0.57,0.57,318.08,1827.96
"7323",17811.44,0.58,0.58,298.99,1815.9
"7324",18337.51,0.57,0.57,320.35,1828.62
"7325",17685.2,0.59,0.58,293.39,1812.3
"7326",18245.49,0.57,0.57,316.27,1826.08
"7327",17813.86,0.58,0.58,297.1,1813.96
"7328",18338.33,0.57,0.57,318.39,1826.65
"7329",27647.61,0.35,0.34,739.81,2042.38
"7330",28741.62,0.33,0.32,786.39,2060.02
"7331",28449.6,0.33,0.32,773.42,2054.85
"7332",29449.54,0.31,0.3,815.83,2070.33
"7333",27913.43,0.35,0.34,749.61,2045.23
"7334",29026.09,0.32,0.31,797.03,2063
"7335",29109.86,0.32,0.31,800.75,2064.46
"7336",30112.31,0.3,0.29,843.26,2079.59
"7337",28875.78,0.32,0.31,792.35,2062.38
"7338",30164.28,0.29,0.29,847.57,2082.47
"7339",29791.09,0.3,0.29,831,2076.17
"7340",30978.3,0.27,0.27,881.72,2093.94
"7341",29061.62,0.32,0.31,798.6,2063.62
"7342",30361.07,0.29,0.28,854.31,2083.76
"7343",30337.71,0.29,0.28,853.27,2083.37
"7344",31519.64,0.26,0.26,903.76,2100.71
"7345",27675.28,0.35,0.34,739.04,2040.89
"7346",28771.27,0.33,0.32,785.71,2058.54
"7347",28500.67,0.33,0.32,773.69,2053.76
"7348",29501.57,0.31,0.3,816.14,2069.23
"7349",28048.56,0.34,0.34,753.61,2045.67
"7350",29170.89,0.32,0.31,801.46,2063.52
"7351",29448.14,0.31,0.3,813.77,2068.31
"7352",30454.01,0.29,0.28,856.44,2083.3
"7353",28883.38,0.32,0.32,790.69,2060.51
"7354",30171.89,0.29,0.29,845.91,2080.59
"7355",29812.76,0.3,0.3,829.96,2074.53
"7356",30999.02,0.27,0.27,880.64,2092.28
"7357",29127.29,0.32,0.31,799.52,2062.76
"7358",30429.23,0.29,0.28,855.34,2082.89
"7359",30560.66,0.28,0.28,861.17,2085.07
"7360",31737.83,0.26,0.25,911.45,2102.2
"7361",17190.21,0.6,0.59,275.4,1801.93
"7362",17720.28,0.59,0.58,296.94,1815.3
"7363",17383.51,0.59,0.59,281.99,1805.59
"7364",17886.87,0.58,0.58,302.34,1818.03
"7365",17191.17,0.6,0.59,273.45,1799.96
"7366",17721.75,0.59,0.58,295.01,1813.34
"7367",17413.57,0.59,0.59,281.32,1804.47
"7368",17916.1,0.58,0.58,301.64,1816.86
"7369",17753.67,0.58,0.58,298.43,1816.25
"7370",18356.65,0.57,0.57,323.2,1831.15
"7371",17964.66,0.58,0.57,305.8,1820.23
"7372",18538.88,0.57,0.56,329.3,1834.15
"7373",17755.42,0.58,0.58,296.5,1814.3
"7374",18358.15,0.57,0.57,321.27,1829.19
"7375",17975.21,0.58,0.57,304.26,1818.53
"7376",18548.04,0.57,0.56,327.7,1832.4
"7377",17254.74,0.6,0.59,276.27,1801.83
"7378",17804.34,0.58,0.58,298.68,1815.69
"7379",17513.33,0.59,0.59,285.75,1807.36
"7380",18038.28,0.58,0.57,307.07,1820.3
"7381",17278.66,0.6,0.59,275.33,1800.53
"7382",17836.82,0.58,0.58,298.12,1814.62
"7383",17700.39,0.59,0.58,292.06,1810.73
"7384",18239.04,0.57,0.57,313.98,1823.9
"7385",17786.71,0.58,0.58,297.89,1815.19
"7386",18403.03,0.57,0.56,323.26,1830.43
"7387",18048.7,0.58,0.57,307.53,1820.59
"7388",18638.93,0.56,0.56,331.74,1834.87
"7389",17788.54,0.58,0.58,295.98,1813.25
"7390",18407.02,0.57,0.57,321.44,1828.54
"7391",18146.27,0.58,0.57,309.86,1821.32
"7392",18742.17,0.56,0.56,334.32,1835.67
"7393",27650.98,0.35,0.34,737.96,2040.45
"7394",28763.98,0.33,0.32,785.39,2058.41
"7395",28561.51,0.33,0.32,776.39,2054.84
"7396",29618.08,0.31,0.3,821.32,2071.22
"7397",27925.11,0.35,0.34,748.13,2043.44
"7398",29067.2,0.32,0.31,796.85,2061.72
"7399",29365.76,0.31,0.31,810.11,2066.89
"7400",30453.81,0.29,0.28,856.43,2083.3
"7401",28875.92,0.32,0.32,790.36,2060.38
"7402",30175.78,0.29,0.29,846.08,2080.66
"7403",29882.77,0.3,0.29,833.07,2075.72
"7404",31125.31,0.27,0.27,886.25,2094.34
"7405",29064.62,0.32,0.31,796.74,2061.67
"7406",30384.42,0.29,0.28,853.35,2082.15
"7407",30549.85,0.28,0.28,860.69,2084.89
"7408",31813.83,0.26,0.25,914.83,2103.41
"7409",27695.85,0.35,0.34,737.95,2039.27
"7410",28832.9,0.33,0.32,786.45,2057.62
"7411",28750.38,0.33,0.32,782.78,2056.17
"7412",29847.19,0.3,0.3,829.49,2073.12
"7413",28160.36,0.34,0.33,756.58,2045.68
"7414",29376.16,0.31,0.31,808.57,2065.07
"7415",30604.19,0.28,0.28,863.11,2085.79
"7416",31845.59,0.25,0.25,916.24,2103.91
"7417",28886.38,0.32,0.32,788.82,2058.56
"7418",30197.93,0.29,0.29,845.07,2079.03
"7419",29991.73,0.3,0.29,835.91,2075.56
"7420",31262.52,0.27,0.26,890.34,2094.56
"7421",29172.71,0.32,0.31,799.54,2061.55
"7422",30538.61,0.29,0.28,858.2,2082.71
"7423",31457.86,0.26,0.26,899.02,2097.71
"7424",32837.93,0.23,0.23,958.31,2117.44
"7425",15527.87,0.64,0.63,203.58,1752.47
"7426",16111.77,0.62,0.62,227.51,1769.15
"7427",16120.88,0.62,0.62,227.92,1769.43
"7428",16637.81,0.61,0.61,248.87,1783.41
"7429",15660.61,0.63,0.63,207.48,1754.78
"7430",16193.38,0.62,0.62,229.14,1769.71
"7431",16327.72,0.62,0.61,235.1,1773.89
"7432",16779.25,0.61,0.6,253.15,1785.69
"7433",16099.42,0.62,0.62,226.96,1768.76
"7434",16738.25,0.61,0.6,253.33,1786.45
"7435",16727.57,0.61,0.6,252.86,1786.13
"7436",17295.71,0.6,0.59,276.09,1801.03
"7437",16198.97,0.62,0.62,229.38,1769.88
"7438",16791.28,0.61,0.6,253.69,1786.05
"7439",16893.09,0.6,0.6,258.21,1789.11
"7440",17399.17,0.59,0.59,278.68,1802.05
"7441",15771.91,0.63,0.62,212.42,1758.36
"7442",16351.76,0.62,0.61,236.17,1774.63
"7443",16320.72,0.62,0.61,234.79,1773.67
"7444",16836.59,0.61,0.6,255.7,1787.42
"7445",16014.27,0.63,0.62,221.18,1764.08
"7446",16521.16,0.61,0.61,241.69,1777.85
"7447",16646.77,0.61,0.61,247.27,1781.68
"7448",17077.53,0.6,0.6,264.4,1792.61
"7449",16295.94,0.62,0.61,233.69,1772.9
"7450",16928.79,0.6,0.6,259.79,1790.18
"7451",16882.15,0.6,0.6,257.72,1788.78
"7452",17447.49,0.59,0.59,280.83,1803.45
"7453",16483.56,0.61,0.61,240.02,1776.69
"7454",17047.81,0.6,0.6,263.08,1791.72
"7455",17144.4,0.6,0.59,267.37,1794.58
"7456",17627.9,0.59,0.58,286.84,1806.65
"7457",24392.75,0.43,0.42,595.26,1979.01
"7458",25481.82,0.4,0.4,641.63,1999.11
"7459",26505.51,0.38,0.37,687.09,2019.04
"7460",27474.29,0.36,0.35,728.11,2035.2
"7461",25593.15,0.4,0.39,646.57,2001.31
"7462",26501.01,0.38,0.37,684.89,2016.95
"7463",28379.99,0.34,0.33,768.33,2051.61
"7464",29116.76,0.32,0.31,799.05,2062.58
"7465",25576.68,0.4,0.39,645.84,2000.99
"7466",26800.63,0.37,0.37,698.19,2022.64
"7467",27873.06,0.35,0.34,745.82,2042.49
"7468",28973.13,0.32,0.31,792.67,2060.08
"7469",26682.83,0.38,0.37,692.96,2020.41
"7470",27717.41,0.35,0.34,736.91,2037.66
"7471",29647.76,0.31,0.3,822.63,2071.73
"7472",30502.15,0.29,0.28,858.58,2084.1
"7473",24912.94,0.42,0.41,616.36,1987.68
"7474",26004.42,0.39,0.38,662.84,2007.38
"7475",26932.95,0.37,0.36,704.07,2025.13
"7476",27906.31,0.35,0.34,745.3,2041.1
"7477",26671.72,0.38,0.37,692.47,2020.2
"7478",27538.18,0.36,0.35,728.95,2034.38
"7479",29450.84,0.31,0.3,813.89,2068.35
"7480",30150.61,0.29,0.29,842.96,2078.24
"7481",26007.56,0.39,0.38,662.97,2007.44
"7482",27228.88,0.36,0.36,715.21,2028.66
"7483",28210.36,0.34,0.33,758.8,2046.58
"7484",29310.59,0.31,0.31,805.66,2063.94
"7485",27612.29,0.35,0.35,732.24,2035.74
"7486",28597.34,0.33,0.33,773.98,2051.47
"7487",30558,0.28,0.28,861.06,2085.03
"7488",31368.32,0.27,0.26,895.04,2096.27
"7489",15995.34,0.63,0.62,222.34,1765.48
"7490",16627.45,0.61,0.61,248.41,1783.09
"7491",16762.22,0.61,0.6,254.4,1787.18
"7492",17322.12,0.59,0.59,277.26,1801.8
"7493",16158.73,0.62,0.62,227.6,1768.62
"7494",16732.57,0.61,0.6,251.08,1784.28
"7495",17028.51,0.6,0.6,264.22,1793.15
"7496",17512.23,0.59,0.59,283.7,1805.32
"7497",16546.9,0.61,0.61,244.83,1780.63
"7498",17234.09,0.6,0.59,273.35,1799.22
"7499",17349.59,0.59,0.59,278.48,1802.6
"7500",17961.25,0.58,0.58,303.64,1818.13
"7501",16673.24,0.61,0.6,248.45,1782.48
"7502",17306.47,0.59,0.59,274.57,1799.34
"7503",17568.59,0.59,0.58,286.21,1806.95
"7504",18106.86,0.58,0.57,308.11,1820.22
"7505",16517.83,0.61,0.61,243.54,1779.74
"7506",17158.85,0.6,0.59,270.01,1797.01
"7507",17257.1,0.6,0.59,274.37,1799.9
"7508",17826.49,0.58,0.58,297.66,1814.32
"7509",16893.9,0.6,0.6,258.24,1789.13
"7510",17442.52,0.59,0.59,280.61,1803.31
"7511",17780.09,0.58,0.58,295.6,1813
"7512",18239.53,0.57,0.57,314,1823.91
"7513",16992.19,0.6,0.6,262.61,1792.07
"7514",17684.12,0.59,0.58,291.34,1810.27
"7515",17766.36,0.58,0.58,294.99,1812.61
"7516",18383.69,0.57,0.57,320.41,1827.9
"7517",17298.39,0.6,0.59,274.21,1799.11
"7518",17900.85,0.58,0.58,298.96,1814.43
"7519",18206.34,0.57,0.57,312.53,1822.99
"7520",18715.28,0.56,0.56,333.13,1834.94
"7521",24852.2,0.42,0.41,613.67,1986.45
"7522",26006.78,0.39,0.38,662.94,2007.43
"7523",27311.05,0.36,0.35,720.86,2032.19
"7524",28350.65,0.34,0.33,765.03,2049.09
"7525",26145.52,0.39,0.38,669.1,2010.12
"7526",27111.33,0.37,0.36,709.99,2026.47
"7527",29418.01,0.31,0.3,812.43,2067.79
"7528",30210.1,0.29,0.29,845.61,2079.23
"7529",26007.19,0.39,0.38,662.96,2007.43
"7530",27296.8,0.36,0.35,718.23,2029.92
"7531",28653.13,0.33,0.32,778.46,2054.46
"7532",29826.29,0.3,0.3,828.56,2072.76
"7533",27201.07,0.36,0.36,713.98,2028.14
"7534",28293.6,0.34,0.33,760.5,2046.07
"7535",30651.62,0.28,0.28,865.21,2086.58
"7536",31562.98,0.26,0.26,903.69,2099.4
"7537",25772.14,0.4,0.39,652.52,2002.84
"7538",26958.22,0.37,0.36,703.19,2023.61
"7539",28215.4,0.34,0.33,759.02,2046.67
"7540",29285.02,0.31,0.31,804.52,2063.5
"7541",27948.27,0.35,0.34,747.16,2041.86
"7542",28889.41,0.32,0.32,786.96,2056.62
"7543",31481.34,0.26,0.26,902.06,2100.09
"7544",32242.88,0.25,0.24,933.88,2110.19
"7545",26793.2,0.37,0.37,695.86,2020.5
"7546",28105.73,0.34,0.34,752.15,2042.7
"7547",29413.76,0.31,0.31,810.24,2065.72
"7548",30609,0.28,0.28,861.32,2083.87
"7549",28787.51,0.33,0.32,782.43,2054.83
"7550",29842.27,0.3,0.3,827.27,2071.04
"7551",32470.41,0.24,0.24,943.99,2113.74
"7552",33338.95,0.22,0.22,980.56,2125.1
"7553",17231.62,0.6,0.59,277.24,1803.15
"7554",17613.61,0.59,0.58,292.21,1812.24
"7555",17302.9,0.59,0.59,278.41,1803.24
"7556",17679.92,0.59,0.58,293.15,1812.15
"7557",17241.05,0.6,0.59,275.66,1801.43
"7558",17615.69,0.59,0.58,290.3,1810.3
"7559",17328.4,0.59,0.59,277.54,1801.98
"7560",17691.01,0.59,0.58,291.64,1810.46
"7561",17861.91,0.58,0.58,303.23,1819.33
"7562",18287.38,0.57,0.57,320.13,1829.24
"7563",17941.66,0.58,0.57,304.78,1819.58
"7564",18361.86,0.57,0.57,321.44,1829.3
"7565",17863.45,0.58,0.58,301.3,1817.37
"7566",18287.69,0.57,0.57,318.14,1827.25
"7567",17952.39,0.58,0.58,303.25,1817.88
"7568",18363.78,0.57,0.57,319.52,1827.35
"7569",17235.86,0.6,0.59,275.43,1801.27
"7570",17621.14,0.59,0.58,290.54,1810.46
"7571",17310.56,0.59,0.59,276.75,1801.46
"7572",17691.65,0.59,0.58,291.67,1810.48
"7573",17251.52,0.6,0.59,274.13,1799.73
"7574",17627.21,0.59,0.58,288.81,1808.64
"7575",17352.05,0.59,0.59,276.59,1800.67
"7576",17715.12,0.59,0.58,290.71,1809.15
"7577",17861.91,0.58,0.58,301.23,1817.33
"7578",18287.78,0.57,0.57,318.15,1827.25
"7579",17942.17,0.58,0.58,302.8,1817.6
"7580",18363.65,0.57,0.57,319.52,1827.35
"7581",17863.63,0.58,0.58,299.31,1815.38
"7582",18287.92,0.57,0.57,316.15,1825.25
"7583",17956.52,0.58,0.58,301.43,1816
"7584",18367.66,0.57,0.57,317.69,1825.46
"7585",28287.62,0.34,0.33,766.23,2051.96
"7586",29016.49,0.32,0.31,796.6,2062.84
"7587",28882.23,0.32,0.32,790.64,2060.49
"7588",29604.55,0.31,0.3,820.71,2070.99
"7589",28896.53,0.32,0.32,791.27,2060.74
"7590",29536.92,0.31,0.3,817.71,2069.83
"7591",29908.77,0.3,0.29,834.22,2076.16
"7592",30511.13,0.29,0.28,858.97,2084.25
"7593",29715.13,0.3,0.3,827.63,2074.87
"7594",30554.28,0.28,0.28,862.89,2086.97
"7595",30382.04,0.29,0.28,855.24,2084.11
"7596",31216.58,0.27,0.26,890.3,2095.82
"7597",30234.49,0.29,0.29,848.69,2081.64
"7598",30982.94,0.27,0.27,879.93,2092.02
"7599",31307.53,0.27,0.26,894.34,2097.29
"7600",32015.95,0.25,0.25,923.8,2106.61
"7601",28295.24,0.34,0.33,764.57,2050.1
"7602",29030.33,0.32,0.31,795.21,2061.08
"7603",28905.64,0.32,0.32,789.68,2058.9
"7604",29638.05,0.31,0.3,820.2,2069.56
"7605",29032.3,0.32,0.31,795.3,2061.11
"7606",29680.19,0.31,0.3,822.07,2070.28
"7607",30229.91,0.29,0.29,846.49,2079.57
"7608",30839.48,0.28,0.27,871.56,2087.67
"7609",29715.26,0.3,0.3,825.63,2072.88
"7610",30554.58,0.28,0.28,860.9,2084.97
"7611",30385.14,0.29,0.28,853.38,2082.16
"7612",31223.69,0.27,0.26,888.62,2093.93
"7613",30295.89,0.29,0.29,849.42,2080.67
"7614",31047.27,0.27,0.27,880.78,2091.07
"7615",31507.96,0.26,0.26,901.24,2098.52
"7616",32218.32,0.25,0.24,930.79,2107.8
"7617",17332.85,0.59,0.59,279.74,1804.11
"7618",17750.37,0.58,0.58,296.28,1814.16
"7619",17475.58,0.59,0.59,284.08,1806.26
"7620",17897.6,0.58,0.58,300.82,1816.34
"7621",17351.92,0.59,0.59,278.58,1802.67
"7622",17758.53,0.58,0.58,294.64,1812.39
"7623",17537.93,0.59,0.59,284.85,1806.07
"7624",17938.33,0.58,0.58,300.63,1815.49
"7625",17948.93,0.58,0.57,305.1,1819.79
"7626",18408.88,0.57,0.56,323.52,1830.59
"7627",18098.39,0.58,0.57,309.74,1821.98
"7628",18563.42,0.57,0.56,328.39,1832.82
"7629",17954.95,0.58,0.58,303.36,1817.96
"7630",18409.5,0.57,0.57,321.55,1828.61
"7631",18134.23,0.58,0.57,309.33,1820.98
"7632",18582.07,0.56,0.56,327.21,1831.33
"7633",17382.32,0.59,0.59,279.94,1803.56
"7634",17825.04,0.58,0.58,297.6,1814.28
"7635",17580.12,0.59,0.58,286.72,1807.28
"7636",18040.4,0.58,0.57,305.16,1818.36
"7637",17447.81,0.59,0.59,280.84,1803.46
"7638",17875.92,0.58,0.58,297.86,1813.72
"7639",17820.86,0.58,0.58,295.41,1812.16
"7640",18257.25,0.57,0.57,312.79,1822.41
"7641",17968.67,0.58,0.58,303.97,1818.34
"7642",18445.35,0.57,0.56,323.14,1829.59
"7643",18156.55,0.57,0.57,310.32,1821.61
"7644",18650.72,0.56,0.56,330.26,1833.19
"7645",17992.33,0.58,0.58,303.03,1817.01
"7646",18459.49,0.57,0.57,321.77,1827.98
"7647",18298.47,0.57,0.57,314.62,1823.55
"7648",18771.08,0.56,0.56,333.61,1834.45
"7649",28296.6,0.34,0.33,764.63,2050.12
"7650",29042.46,0.32,0.31,795.75,2061.29
"7651",28992.41,0.32,0.31,793.53,2060.42
"7652",29764.9,0.3,0.3,825.84,2071.72
"7653",28930.84,0.32,0.32,790.8,2059.34
"7654",29595.29,0.31,0.3,818.3,2068.83
"7655",30211.72,0.29,0.29,845.68,2079.26
"7656",30874.06,0.28,0.27,873.09,2088.23
"7657",29717.62,0.3,0.3,825.74,2072.92
"7658",30568.5,0.28,0.28,861.52,2085.2
"7659",30470.71,0.29,0.28,857.18,2083.58
"7660",31353.49,0.27,0.26,894.38,2096.03
"7661",30252.64,0.29,0.29,847.5,2079.95
"7662",31020.39,0.27,0.27,879.59,2090.63
"7663",31564,0.26,0.26,903.73,2099.42
"7664",32330.66,0.24,0.24,935.78,2109.56
"7665",28316.6,0.34,0.33,763.52,2048.48
"7666",29085.59,0.32,0.31,795.67,2060.04
"7667",29116.69,0.32,0.31,797.05,2060.58
"7668",29947.06,0.3,0.29,831.92,2072.81
"7669",29212.77,0.32,0.31,801.32,2062.25
"7670",29927.37,0.3,0.3,831.05,2072.48
"7671",31483.75,0.26,0.26,900.17,2098.13
"7672",32263.3,0.24,0.24,932.79,2108.51
"7673",29717.75,0.3,0.3,823.74,2070.92
"7674",30574.48,0.28,0.28,859.79,2083.3
"7675",30521.55,0.29,0.28,857.44,2082.42
"7676",31443.39,0.26,0.26,896.38,2095.48
"7677",30386.63,0.29,0.28,851.45,2080.18
"7678",31186.91,0.27,0.27,884.99,2091.34
"7679",32479.67,0.24,0.24,942.4,2111.89
"7680",33338.96,0.22,0.22,978.56,2123.1
"7681",15721.82,0.63,0.63,212.19,1758.75
"7682",16413.2,0.62,0.61,240.9,1778.53
"7683",16237.07,0.62,0.61,233.08,1773.07
"7684",16812.34,0.61,0.6,256.62,1788.69
"7685",16061.72,0.62,0.62,225.29,1767.57
"7686",16723.92,0.61,0.6,252.7,1786.02
"7687",16635.79,0.61,0.61,248.78,1783.34
"7688",17175.58,0.6,0.59,270.75,1797.5
"7689",16367.44,0.62,0.61,238.86,1777.12
"7690",17155.09,0.6,0.59,271.84,1798.9
"7691",16902.31,0.6,0.6,260.62,1791.39
"7692",17564.73,0.59,0.58,288.04,1808.84
"7693",16680.96,0.61,0.6,250.79,1784.72
"7694",17436.85,0.59,0.59,282.36,1805.14
"7695",17273.02,0.6,0.59,275.08,1800.36
"7696",17896.99,0.58,0.58,300.79,1816.32
"7697",16035.21,0.62,0.62,224.11,1766.74
"7698",16695.73,0.61,0.6,251.44,1785.16
"7699",16483.21,0.61,0.61,242.01,1778.68
"7700",17040.34,0.6,0.6,264.75,1793.5
"7701",16664.28,0.61,0.6,250.05,1784.21
"7702",17270.7,0.6,0.59,274.98,1800.3
"7703",17155.98,0.6,0.59,269.88,1796.92
"7704",17656.74,0.59,0.58,290.12,1809.48
"7705",16635.76,0.61,0.61,248.78,1783.34
"7706",17389.87,0.59,0.59,280.27,1803.78
"7707",17106.78,0.6,0.59,267.7,1795.47
"7708",17748.93,0.58,0.58,294.22,1812.12
"7709",17208.95,0.6,0.59,272.24,1798.48
"7710",17903.74,0.58,0.58,301.09,1816.51
"7711",17721.62,0.59,0.58,293,1811.34
"7712",18302.12,0.57,0.57,316.78,1825.65
"7713",24557.3,0.43,0.42,602.57,1982.41
"7714",26030.97,0.39,0.38,666.01,2009.9
"7715",26546.53,0.38,0.37,688.91,2019.82
"7716",27758.48,0.35,0.34,740.73,2040.41
"7717",26587.73,0.38,0.37,690.74,2020.6
"7718",28069.6,0.34,0.33,754.55,2046.05
"7719",29190.11,0.32,0.31,804.31,2065.85
"7720",30371.18,0.29,0.28,854.76,2083.92
"7721",25856.74,0.39,0.39,658.28,2006.5
"7722",27578.5,0.35,0.35,732.74,2037.12
"7723",27989.04,0.34,0.34,750.97,2044.59
"7724",29428.11,0.31,0.3,812.88,2067.96
"7725",27888.74,0.35,0.34,746.52,2042.78
"7726",29619.54,0.31,0.3,821.38,2071.24
"7727",30656.9,0.28,0.28,867.45,2088.66
"7728",32063.94,0.25,0.24,927.93,2109.37
"7729",25264.09,0.41,0.4,631.96,1994.76
"7730",26691.98,0.38,0.37,693.37,2020.58
"7731",27093.46,0.37,0.36,711.2,2028.14
"7732",28278.2,0.34,0.33,761.81,2047.79
"7733",28606.52,0.33,0.32,778.39,2055.64
"7734",30008.6,0.3,0.29,838.66,2077.85
"7735",31077.86,0.27,0.27,886.14,2095.56
"7736",32196.84,0.25,0.24,933.84,2111.46
"7737",26484.57,0.38,0.37,684.16,2016.64
"7738",28152.58,0.34,0.33,756.23,2045.54
"7739",28457.77,0.33,0.33,769.79,2051
"7740",29863.52,0.3,0.3,830.22,2073.4
"7741",29766.02,0.3,0.3,827.89,2073.74
"7742",31400.35,0.26,0.26,898.46,2098.79
"7743",32395.21,0.24,0.24,942.65,2114.57
"7744",33725.75,0.21,0.21,999.73,2132.94
"7745",16189.35,0.62,0.61,230.96,1771.58
"7746",16949.13,0.6,0.6,262.7,1792.79
"7747",16870.28,0.61,0.6,259.2,1790.43
"7748",17498.19,0.59,0.59,285.08,1806.92
"7749",16584.49,0.61,0.61,246.5,1781.78
"7750",17314.95,0.59,0.59,276.94,1801.59
"7751",17350.84,0.59,0.59,278.54,1802.64
"7752",17941.12,0.58,0.58,302.75,1817.57
"7753",16813.67,0.61,0.6,256.68,1788.73
"7754",17671.13,0.59,0.58,292.76,1811.89
"7755",17513.15,0.59,0.59,285.75,1807.35
"7756",18229.58,0.57,0.57,315.56,1825.64
"7757",17179.56,0.6,0.59,270.93,1797.62
"7758",18004.88,0.58,0.57,305.58,1819.36
"7759",17961.98,0.58,0.58,303.68,1818.15
"7760",18637.47,0.56,0.56,331.68,1834.83
"7761",16824.72,0.61,0.6,257.17,1789.06
"7762",17559.23,0.59,0.58,287.79,1808.68
"7763",17440.8,0.59,0.59,282.53,1805.26
"7764",18052.92,0.58,0.57,307.72,1820.71
"7765",17744.44,0.58,0.58,296.02,1813.99
"7766",18421.77,0.57,0.56,324.1,1830.94
"7767",18460.09,0.57,0.56,325.8,1832
"7768",19007.83,0.56,0.55,348.12,1844.79
"7769",17376.03,0.59,0.59,279.66,1803.37
"7770",18202.7,0.57,0.57,314.37,1824.89
"7771",18012.6,0.58,0.57,305.93,1819.58
"7772",18708.45,0.56,0.56,334.83,1836.76
"7773",18221.89,0.57,0.57,315.22,1825.42
"7774",18984.4,0.56,0.55,347.08,1844.17
"7775",18954.06,0.56,0.55,345.73,1843.36
"7776",19578.36,0.54,0.54,371.46,1857.76
"7777",25002.95,0.41,0.41,620.36,1989.51
"7778",26574.54,0.38,0.37,688.15,2018.35
"7779",27328.43,0.36,0.35,721.63,2032.51
"7780",28632.05,0.33,0.32,777.53,2054.09
"7781",27169.58,0.36,0.36,714.58,2029.56
"7782",28763.8,0.33,0.32,783.38,2056.41
"7783",30249.49,0.29,0.28,849.36,2081.89
"7784",31534.36,0.26,0.26,904.42,2100.94
"7785",26271.91,0.38,0.38,674.71,2012.56
"7786",28093.36,0.34,0.34,753.6,2044.48
"7787",28740.77,0.33,0.32,782.35,2056
"7788",30275.62,0.29,0.29,848.52,2080.33
"7789",28435.68,0.33,0.33,768.81,2050.6
"7790",30281.27,0.29,0.29,848.77,2080.42
"7791",31682.02,0.26,0.25,910.97,2103.31
"7792",33198.03,0.22,0.22,976.3,2124.96
"7793",26184.33,0.39,0.38,670.83,2010.87
"7794",27738.11,0.35,0.34,737.83,2038.04
"7795",28409.05,0.33,0.33,767.62,2050.13
"7796",29702.69,0.3,0.3,823.07,2070.66
"7797",30363.03,0.29,0.28,854.4,2083.79
"7798",31936.61,0.25,0.25,922.28,2107.36
"7799",33609.86,0.21,0.21,996.59,2133.2
"7800",34867.63,0.18,0.18,1050.44,2149.79
"7801",27333.5,0.36,0.35,719.86,2030.6
"7802",29125.23,0.32,0.31,797.43,2060.73
"7803",29697.62,0.3,0.3,822.85,2070.58
"7804",31212.29,0.27,0.26,888.11,2093.75
"7805",31417.09,0.26,0.26,899.21,2099.06
"7806",33219.96,0.22,0.22,977.27,2125.29
"7807",34814.62,0.18,0.18,1048.09,2149.02
"7808",36283.48,0.15,0.15,1111.32,2167.93
"7809",17472.86,0.59,0.58,287.96,1810.18
